7761;15,5972
7747;15,775
7690;15,9847
7650;15,5264
7643;15,1597
7630;13,6847
7627;11,9944
7621;12,1667
7510;13,5708
7434;11,25
7335;11,8278
7299;10,5819
7280;11,0208
7255;11,7667
7222;12,2514
7149;11,8153
7110;11,4917
7027;11,1806
